Open,High,Low,Close,Adj Close,Volume,Company
172.1699981689453,175.72999572753906,172.0,175.60000610351562,174.0665283203125,90371900,AAPL
176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.39720153808594,100589400,AAPL
178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,176.21759033203125,92633200,AAPL
177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,173.08517456054688,103049300,AAPL
174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.7877960205078,78751300,AAPL
174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,176.8817138671875,76468400,AAPL
177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.53126525878906,73401800,AAPL
172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.32943725585938,89058800,AAPL
171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.63671875,77594700,AAPL
171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.60464477539062,76575500,AAPL
168.7100067138672,169.02999877929688,165.5,165.75,164.30255126953125,72246700,AAPL
168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,166.1958770751953,79265200,AAPL
167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.91192626953125,70618900,AAPL
170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.8465576171875,75329400,AAPL
163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.6284942626953,69023900,AAPL
165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.93812561035156,67723800,AAPL
168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.76962280273438,67929800,AAPL
168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.96669006347656,87227800,AAPL
166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.37713623046875,84882400,AAPL
161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.45761108398438,96046400,AAPL
162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.4307098388672,95623200,AAPL
155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,155.2027130126953,88063200,AAPL
159.25,164.52000427246094,158.92999267578125,163.63999938964844,162.21096801757812,130216800,AAPL
161.83999633789062,166.1999969482422,157.25,157.64999389648438,156.27328491210938,131747600,AAPL
156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.58058166503906,123055300,AAPL
158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,158.08729553222656,88966500,AAPL
159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.5701904296875,108256500,AAPL
163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,155.40097045898438,130525300,AAPL
156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,156.1355743408203,116124600,AAPL
154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.9535675048828,131577900,AAPL
155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,153.38572692871094,115366700,AAPL
153.5,155.4499969482422,145.80999755859375,146.5,145.4340057373047,142689800,AAPL
142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.52268981933594,182602000,AAPL
144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,146.03956604003906,113990900,AAPL
145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.48098754882812,86643800,AAPL
148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,148.15406799316406,78336300,AAPL
146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.79534912109375,109742900,AAPL
139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.35060119628906,136095600,AAPL
139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.58883666992188,137426100,AAPL
137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,142.0686798095703,117726300,AAPL
140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.3386993408203,104132700,AAPL
138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.49754333496094,92482700,AAPL
137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.7338104248047,90601500,AAPL
145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.55116271972656,90978500,AAPL
149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.75698852539062,103718400,AAPL
149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.62794494628906,74286600,AAPL
147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.10977172851562,72348100,AAPL
146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.32217407226562,88570300,AAPL
147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.07662963867188,71598400,AAPL
144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.62794494628906,67808200,AAPL
148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.88339233398438,53950200,AAPL
147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.60211181640625,69473000,AAPL
140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.13218688964844,91437900,AAPL
132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.92041015625,122207100,AAPL
133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.7939910888672,84784300,AAPL
134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.44456481933594,91533000,AAPL
132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.1136474609375,108123900,AAPL
130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.60272216796875,134520300,AAPL
133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.88134765625,81000500,AAPL
134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.36514282226562,73409200,AAPL
136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.26388549804688,72433800,AAPL
139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.6292266845703,89116800,AAPL
142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.6292266845703,70207900,AAPL
142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.43994140625,67083400,AAPL
137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.2169189453125,66242400,AAPL
137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.7251739501953,98964500,AAPL
136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.91908264160156,71051600,AAPL
137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.5299530029297,73353800,AAPL
141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.8800506591797,74064300,AAPL
143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.28509521484375,66253700,AAPL
145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.9700927734375,64547800,AAPL
145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.8158721923828,63141600,AAPL
145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.7986602783203,77588800,AAPL
142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.43136596679688,71185600,AAPL
144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.38967895507812,78140700,AAPL
149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.07730102539062,76259900,AAPL
150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.9998779296875,81420900,AAPL
147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.90127563476562,82982400,AAPL
151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.92642211914062,64823400,AAPL
154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.21961975097656,65086600,AAPL
155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.96878051757812,66675400,AAPL
154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.8370819091797,53623900,AAPL
152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.49691772460938,55138700,AAPL
152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.64913940429688,78620700,AAPL
156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,156.205078125,81378700,AAPL
161.24000549316406,163.6300048828125,159.5,162.50999450683594,161.3275146484375,101786900,AAPL
161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,160.33480834960938,67829400,AAPL
160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.845703125,59907000,AAPL
160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.9211883544922,82507500,AAPL
166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,164.60350036621094,55474100,AAPL
163.2100067138672,165.85000610351562,163.0,165.35000610351562,164.3748779296875,56697000,AAPL
166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.89768981933594,60276900,AAPL
164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.94740295410156,63135500,AAPL
167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,168.241943359375,70170500,AAPL
170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.49635314941406,57149200,AAPL
169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,171.08505249023438,68039400,AAPL
171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,172.16864013671875,54091700,AAPL
172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,172.00958251953125,56377100,AAPL
172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.52061462402344,79542000,AAPL
173.75,174.89999389648438,173.1199951171875,174.14999389648438,173.1229705810547,62290100,AAPL
173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.5084686279297,70346300,AAPL
169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.581787109375,69026800,AAPL
167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.2437744140625,54147100,AAPL
167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.5419921875,53841500,AAPL
168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,169.02725219726562,51218200,AAPL
170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.65505981445312,78961000,AAPL
161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.4282684326172,73314000,AAPL
162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.97283935546875,77906200,AAPL
160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,156.29281616210938,87991100,AAPL
156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,157.02845764160156,74229900,AAPL
159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.89112854003906,76957800,AAPL
156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.61868286132812,73714800,AAPL
154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,155.0402374267578,87449600,AAPL
154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.54910278320312,84923800,AAPL
155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.44190979003906,68028800,AAPL
159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,162.46617126464844,104956000,AAPL
159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.93275451660156,122656600,AAPL
154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,154.39407348632812,87965400,AAPL
154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,151.47142028808594,90481100,AAPL
151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.81126403808594,162278800,AAPL
149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.5689697265625,81474200,AAPL
153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.9746856689453,107689800,AAPL
157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.81346130371094,101696800,AAPL
152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.83924865722656,86652500,AAPL
151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.5428466796875,96029900,AAPL
149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.880859375,93339400,AAPL
152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.86502075195312,84442700,AAPL
147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.95631408691406,146691400,AAPL
146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.63973999023438,128138200,AAPL
141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.38497924804688,124925300,AAPL
138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.60992431640625,114311700,AAPL
145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,145.23838806152344,87830100,AAPL
144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.53660583496094,79471000,AAPL
145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.5723419189453,68402200,AAPL
142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,139.2638397216797,85925600,AAPL
140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.59188842773438,74899000,AAPL
139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,138.16036987304688,77033700,AAPL
139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.52413940429688,70433700,AAPL
134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,142.146728515625,113224000,AAPL
144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.5639190673828,88598000,AAPL
141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.57015991210938,85250900,AAPL
145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.90225219726562,99136600,AAPL
141.69000244140625,144.9499969482422,141.5,143.86000061035156,143.0115966796875,61758300,AAPL
143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.54437255859375,64522000,AAPL
142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.4014892578125,86548600,AAPL
147.19000244140625,150.22999572753906,146.0,149.4499969482422,148.56861877441406,75981900,AAPL
150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,151.44158935546875,74732300,AAPL
150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,148.46922302246094,88194300,AAPL
148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.94606018066406,109180200,AAPL
148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.82154846191406,164762400,AAPL
153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,152.43569946289062,97943200,AAPL
155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.76156616210938,80379300,AAPL
148.9499969482422,152.1699981689453,145.0,145.02999877929688,144.17469787597656,93604600,AAPL
142.05999755859375,142.8000030517578,138.75,138.8800048828125,138.06097412109375,97918500,AAPL
142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.7921142578125,140814800,AAPL
137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,138.32981872558594,83374600,AAPL
140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.90736389160156,89908500,AAPL
138.5,138.5500030517578,134.58999633789062,134.8699951171875,134.29702758789062,74917800,AAPL
141.24000549316406,146.8699951171875,139.5,146.8699951171875,146.2460479736328,118854000,AAPL
145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,149.06402587890625,93979700,AAPL
148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.65005493164062,73374100,AAPL
152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,149.40257263183594,89868300,AAPL
149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,148.1578826904297,64218300,AAPL
146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,150.07969665527344,80389400,AAPL
152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.64727783203125,74829600,AAPL
150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,147.38119506835938,58724100,AAPL
148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,149.54196166992188,51804100,AAPL
149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,150.42822265625,58301400,AAPL
148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,147.48077392578125,35195900,AAPL
145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.6072998046875,69246000,AAPL
144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.5702667236328,83763800,AAPL
141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,147.40110778808594,111380900,AAPL
148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.679931640625,71250400,AAPL
145.9600067138672,148.0,145.64999389648438,147.80999755859375,147.1820526123047,65447400,AAPL
147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,146.007080078125,68826400,AAPL
147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,142.30287170410156,64727200,AAPL
142.19000244140625,143.3699951171875,140.0,140.94000244140625,140.34124755859375,69721100,AAPL
142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,142.04397583007812,62128300,AAPL
142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,141.55606079101562,76097000,AAPL
142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.8761749267578,70462700,AAPL
149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.85198974609375,93886200,AAPL
145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.6016082763672,82291200,AAPL
141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.92010498046875,98931900,AAPL
136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.9385528564453,160156900,AAPL
135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.80764770507812,79592600,AAPL
131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.73794555664062,77432800,AAPL
132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.8745574951172,85928000,AAPL
134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.66822814941406,77852100,AAPL
130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,131.29981994628906,63814900,AAPL
131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.47760009765625,69007800,AAPL
129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,125.5045394897461,85438400,AAPL
127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,129.05938720703125,75703700,AAPL
128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.3780059814453,77034200,AAPL
167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,170.4044952392578,63520000,AMZN
170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,167.52200317382812,70726000,AMZN
166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,164.35699462890625,64302000,AMZN
163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,163.25399780273438,51958000,AMZN
163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,162.5540008544922,46606000,AMZN
160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,161.48599243164062,87798000,AMZN
161.5,166.35000610351562,160.70150756835938,165.36199951171875,165.36199951171875,62806000,AMZN
166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,165.20700073242188,50030000,AMZN
165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,161.21400451660156,52188000,AMZN
160.14999389648438,162.25,159.80050659179688,162.13800048828125,162.13800048828125,45974000,AMZN
159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,158.91749572753906,67292000,AMZN
158.76199340820312,159.25,156.25,156.2989959716797,156.2989959716797,53242000,AMZN
156.76600646972656,158.0,151.3509979248047,151.66749572753906,151.66749572753906,71974000,AMZN
149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,142.64300537109375,163972000,AMZN
139.0,144.94500732421875,135.3520050048828,144.54400634765625,144.54400634765625,155624000,AMZN
142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,139.98599243164062,90824000,AMZN
144.75,145.18499755859375,137.31849670410156,138.87249755859375,138.87249755859375,95602000,AMZN
140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,139.6374969482422,77516000,AMZN
140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,143.97799682617188,74392000,AMZN
144.75,150.36050415039062,144.30050659179688,149.57350158691406,149.57350158691406,78308000,AMZN
150.0,151.70799255371094,147.62750244140625,151.19349670410156,151.19349670410156,59220000,AMZN
155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,150.6125030517578,87330000,AMZN
141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,138.8455047607422,225532000,AMZN
155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,157.63949584960938,253456000,AMZN
158.52000427246094,162.6909942626953,157.25,157.9355010986328,157.9355010986328,102624000,AMZN
156.75050354003906,161.79249572753906,155.55050659179688,161.4134979248047,161.4134979248047,76040000,AMZN
162.87350463867188,163.83450317382812,160.25,161.1894989013672,161.1894989013672,68786000,AMZN
158.35000610351562,160.7165069580078,157.75,159.0034942626953,159.0034942626953,68268000,AMZN
158.13450622558594,159.0,152.73399353027344,153.2935028076172,153.2935028076172,77100000,AMZN
151.75100708007812,158.44850158691406,151.64999389648438,155.16700744628906,155.16700744628906,83230000,AMZN
157.60549926757812,158.0070037841797,154.6374969482422,156.510498046875,156.510498046875,56440000,AMZN
155.79049682617188,158.83399963378906,154.7344970703125,158.10049438476562,158.10049438476562,52704000,AMZN
158.14599609375,160.3489990234375,154.5,154.65249633789062,154.65249633789062,64032000,AMZN
155.49949645996094,155.49949645996094,150.89300537109375,152.60150146484375,152.60150146484375,63604000,AMZN
150.47850036621094,152.9824981689453,148.48550415039062,150.19749450683594,150.19749450683594,66128000,AMZN
151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,144.82699584960938,64244000,AMZN
139.83749389648438,151.74899291992188,139.5,151.35800170898438,151.35800170898438,100786000,AMZN
150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,153.7884979248047,62396000,AMZN
152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,153.56300354003906,57684000,AMZN
